metric,domain_a,domain_b,threshold,top_k,layer,layer_ordinal,intersection,overlap_fraction,jaccard_similarity
functional_contribution,math,coding,0.25,16,14,14,8,0.5,0.3333333333333333
functional_contribution,math,coding,0.25,16,15,15,9,0.5625,0.391304347826087
functional_contribution,math,coding,0.25,16,average,average,10.0,0.625,0.46059664972708453
functional_contribution,math,coding,0.5,32,0,0,22,0.6875,0.5238095238095238
functional_contribution,math,coding,0.5,32,1,1,23,0.71875,0.5609756097560976
functional_contribution,math,coding,0.5,32,2,2,21,0.65625,0.4883720930232558
functional_contribution,math,coding,0.5,32,3,3,24,0.75,0.6
functional_contribution,math,coding,0.5,32,4,4,22,0.6875,0.5238095238095238
functional_contribution,math,coding,0.5,32,5,5,23,0.71875,0.5609756097560976
functional_contribution,math,coding,0.5,32,6,6,23,0.71875,0.5609756097560976
functional_contribution,math,coding,0.5,32,7,7,25,0.78125,0.6410256410256411
functional_contribution,math,coding,0.5,32,8,8,24,0.75,0.6
functional_contribution,math,coding,0.5,32,9,9,22,0.6875,0.5238095238095238
functional_contribution,math,coding,0.5,32,10,10,19,0.59375,0.4222222222222222
functional_contribution,math,coding,0.5,32,11,11,21,0.65625,0.4883720930232558
functional_contribution,math,coding,0.5,32,12,12,19,0.59375,0.4222222222222222
functional_contribution,math,coding,0.5,32,13,13,18,0.5625,0.391304347826087
functional_contribution,math,coding,0.5,32,14,14,17,0.53125,0.3617021276595745
functional_contribution,math,coding,0.5,32,15,15,16,0.5,0.3333333333333333
functional_contribution,math,coding,0.5,32,average,average,21.1875,0.662109375,0.5001818425645285
functional_contribution,math,reasoning,0.1,7,0,0,3,0.42857142857142855,0.2727272727272727
functional_contribution,math,reasoning,0.1,7,1,1,5,0.7142857142857143,0.5555555555555556
functional_contribution,math,reasoning,0.1,7,2,2,2,0.2857142857142857,0.16666666666666666
functional_contribution,math,reasoning,0.1,7,3,3,2,0.2857142857142857,0.16666666666666666
functional_contribution,math,reasoning,0.1,7,4,4,2,0.2857142857142857,0.16666666666666666
functional_contribution,math,reasoning,0.1,7,5,5,3,0.42857142857142855,0.2727272727272727
functional_contribution,math,reasoning,0.1,7,6,6,3,0.42857142857142855,0.2727272727272727
functional_contribution,math,reasoning,0.1,7,7,7,1,0.14285714285714285,0.07692307692307693
functional_contribution,math,reasoning,0.1,7,8,8,0,0.0,0.0
functional_contribution,math,reasoning,0.1,7,9,9,3,0.42857142857142855,0.2727272727272727
functional_contribution,math,reasoning,0.1,7,10,10,1,0.14285714285714285,0.07692307692307693
functional_contribution,math,reasoning,0.1,7,11,11,2,0.2857142857142857,0.16666666666666666
functional_contribution,math,reasoning,0.1,7,12,12,2,0.2857142857142857,0.16666666666666666
functional_contribution,math,reasoning,0.1,7,13,13,2,0.2857142857142857,0.16666666666666666
functional_contribution,math,reasoning,0.1,7,14,14,2,0.2857142857142857,0.16666666666666666
functional_contribution,math,reasoning,0.1,7,15,15,3,0.42857142857142855,0.2727272727272727
functional_contribution,math,reasoning,0.1,7,average,average,2.25,0.3214285714285714,0.20248154623154624
functional_contribution,math,reasoning,0.25,16,0,0,10,0.625,0.45454545454545453
functional_contribution,math,reasoning,0.25,16,1,1,10,0.625,0.45454545454545453
functional_contribution,math,reasoning,0.25,16,2,2,7,0.4375,0.28
functional_contribution,math,reasoning,0.25,16,3,3,8,0.5,0.3333333333333333
functional_contribution,math,reasoning,0.25,16,4,4,7,0.4375,0.28
functional_contribution,math,reasoning,0.25,16,5,5,10,0.625,0.45454545454545453
functional_contribution,math,reasoning,0.25,16,6,6,10,0.625,0.45454545454545453
functional_contribution,math,reasoning,0.25,16,7,7,9,0.5625,0.391304347826087
functional_contribution,math,reasoning,0.25,16,8,8,10,0.625,0.45454545454545453
functional_contribution,math,reasoning,0.25,16,9,9,8,0.5,0.3333333333333333
functional_contribution,math,reasoning,0.25,16,10,10,11,0.6875,0.5238095238095238
functional_contribution,math,reasoning,0.25,16,11,11,10,0.625,0.45454545454545453
functional_contribution,math,reasoning,0.25,16,12,12,7,0.4375,0.28
functional_contribution,math,reasoning,0.25,16,13,13,10,0.625,0.45454545454545453
functional_contribution,math,reasoning,0.25,16,14,14,11,0.6875,0.5238095238095238
functional_contribution,math,reasoning,0.25,16,15,15,11,0.6875,0.5238095238095238
functional_contribution,math,reasoning,0.25,16,average,average,9.3125,0.58203125,0.41570111048371916
functional_contribution,math,reasoning,0.5,32,0,0,20,0.625,0.45454545454545453
functional_contribution,math,reasoning,0.5,32,1,1,24,0.75,0.6
functional_contribution,math,reasoning,0.5,32,2,2,21,0.65625,0.4883720930232558
functional_contribution,math,reasoning,0.5,32,3,3,25,0.78125,0.6410256410256411
functional_contribution,math,reasoning,0.5,32,4,4,26,0.8125,0.6842105263157895
functional_contribution,math,reasoning,0.5,32,5,5,19,0.59375,0.4222222222222222
functional_contribution,math,reasoning,0.5,32,6,6,26,0.8125,0.6842105263157895
functional_contribution,math,reasoning,0.5,32,7,7,25,0.78125,0.6410256410256411
functional_contribution,math,reasoning,0.5,32,8,8,28,0.875,0.7777777777777778
functional_contribution,math,reasoning,0.5,32,9,9,26,0.8125,0.6842105263157895
functional_contribution,math,reasoning,0.5,32,10,10,26,0.8125,0.6842105263157895
functional_contribution,math,reasoning,0.5,32,11,11,26,0.8125,0.6842105263157895
functional_contribution,math,reasoning,0.5,32,12,12,24,0.75,0.6
functional_contribution,math,reasoning,0.5,32,13,13,25,0.78125,0.6410256410256411
functional_contribution,math,reasoning,0.5,32,14,14,25,0.78125,0.6410256410256411
functional_contribution,math,reasoning,0.5,32,15,15,26,0.8125,0.6842105263157895
functional_contribution,math,reasoning,0.5,32,average,average,24.5,0.765625,0.6257677043478758
functional_contribution,coding,reasoning,0.1,7,0,0,3,0.42857142857142855,0.2727272727272727
functional_contribution,coding,reasoning,0.1,7,1,1,5,0.7142857142857143,0.5555555555555556
functional_contribution,coding,reasoning,0.1,7,2,2,2,0.2857142857142857,0.16666666666666666
functional_contribution,coding,reasoning,0.1,7,3,3,1,0.14285714285714285,0.07692307692307693
functional_contribution,coding,reasoning,0.1,7,4,4,2,0.2857142857142857,0.16666666666666666
functional_contribution,coding,reasoning,0.1,7,5,5,1,0.14285714285714285,0.07692307692307693
functional_contribution,coding,reasoning,0.1,7,6,6,3,0.42857142857142855,0.2727272727272727
functional_contribution,coding,reasoning,0.1,7,7,7,1,0.14285714285714285,0.07692307692307693
functional_contribution,coding,reasoning,0.1,7,8,8,1,0.14285714285714285,0.07692307692307693
functional_contribution,coding,reasoning,0.1,7,9,9,4,0.5714285714285714,0.4
functional_contribution,coding,reasoning,0.1,7,10,10,2,0.2857142857142857,0.16666666666666666
functional_contribution,coding,reasoning,0.1,7,11,11,3,0.42857142857142855,0.2727272727272727
functional_contribution,coding,reasoning,0.1,7,12,12,2,0.2857142857142857,0.16666666666666666
functional_contribution,coding,reasoning,0.1,7,13,13,3,0.42857142857142855,0.2727272727272727
functional_contribution,coding,reasoning,0.1,7,14,14,1,0.14285714285714285,0.07692307692307693
functional_contribution,coding,reasoning,0.1,7,15,15,3,0.42857142857142855,0.2727272727272727
functional_contribution,coding,reasoning,0.1,7,average,average,2.3125,0.33035714285714285,0.21065462315462316
functional_contribution,coding,reasoning,0.25,16,0,0,9,0.5625,0.391304347826087
functional_contribution,coding,reasoning,0.25,16,1,1,7,0.4375,0.28
functional_contribution,coding,reasoning,0.25,16,2,2,6,0.375,0.23076923076923078
functional_contribution,coding,reasoning,0.25,16,3,3,7,0.4375,0.28
functional_contribution,coding,reasoning,0.25,16,4,4,8,0.5,0.3333333333333333
functional_contribution,coding,reasoning,0.25,16,5,5,8,0.5,0.3333333333333333
functional_contribution,coding,reasoning,0.25,16,6,6,11,0.6875,0.5238095238095238
functional_contribution,coding,reasoning,0.25,16,7,7,9,0.5625,0.391304347826087
functional_contribution,coding,reasoning,0.25,16,8,8,9,0.5625,0.391304347826087
functional_contribution,coding,reasoning,0.25,16,9,9,9,0.5625,0.391304347826087
functional_contribution,coding,reasoning,0.25,16,10,10,10,0.625,0.45454545454545453
functional_contribution,coding,reasoning,0.25,16,11,11,7,0.4375,0.28
functional_contribution,coding,reasoning,0.25,16,12,12,7,0.4375,0.28
functional_contribution,coding,reasoning,0.25,16,13,13,6,0.375,0.23076923076923078
functional_contribution,coding,reasoning,0.25,16,14,14,5,0.3125,0.18518518518518517
functional_contribution,coding,reasoning,0.25,16,15,15,8,0.5,0.3333333333333333
functional_contribution,coding,reasoning,0.25,16,average,average,7.875,0.4921875,0.33189350102393583
functional_contribution,coding,reasoning,0.5,32,0,0,19,0.59375,0.4222222222222222
functional_contribution,coding,reasoning,0.5,32,1,1,20,0.625,0.45454545454545453
functional_contribution,coding,reasoning,0.5,32,2,2,21,0.65625,0.4883720930232558
functional_contribution,coding,reasoning,0.5,32,3,3,23,0.71875,0.5609756097560976
functional_contribution,coding,reasoning,0.5,32,4,4,21,0.65625,0.4883720930232558
functional_contribution,coding,reasoning,0.5,32,5,5,21,0.65625,0.4883720930232558
functional_contribution,coding,reasoning,0.5,32,6,6,23,0.71875,0.5609756097560976
functional_contribution,coding,reasoning,0.5,32,7,7,22,0.6875,0.5238095238095238
functional_contribution,coding,reasoning,0.5,32,8,8,22,0.6875,0.5238095238095238
functional_contribution,coding,reasoning,0.5,32,9,9,20,0.625,0.45454545454545453
functional_contribution,coding,reasoning,0.5,32,10,10,18,0.5625,0.391304347826087
functional_contribution,coding,reasoning,0.5,32,11,11,20,0.625,0.45454545454545453
functional_contribution,coding,reasoning,0.5,32,12,12,19,0.59375,0.4222222222222222
functional_contribution,coding,reasoning,0.5,32,13,13,17,0.53125,0.3617021276595745
functional_contribution,coding,reasoning,0.5,32,14,14,16,0.5,0.3333333333333333
functional_contribution,coding,reasoning,0.5,32,15,15,16,0.5,0.3333333333333333
functional_contribution,coding,reasoning,0.5,32,average,average,19.875,0.62109375,0.4539025310271342
