metric,domain_a,domain_b,threshold,top_k,layer,layer_ordinal,intersection,overlap_fraction,jaccard_similarity
routing_frequency,general,math,0.1,7,0,0,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,math,0.1,7,1,1,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,math,0.1,7,2,2,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,math,0.1,7,3,3,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,math,0.1,7,4,4,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,math,0.1,7,5,5,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,math,0.1,7,6,6,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,math,0.1,7,7,7,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,math,0.1,7,8,8,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,math,0.1,7,9,9,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,math,0.1,7,10,10,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,math,0.1,7,11,11,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,math,0.1,7,12,12,4,0.5714285714285714,0.4
routing_frequency,general,math,0.1,7,13,13,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,math,0.1,7,14,14,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,math,0.1,7,15,15,4,0.5714285714285714,0.4
routing_frequency,general,math,0.1,7,average,average,2.4375,0.3482142857142857,0.21877913752913752
routing_frequency,general,math,0.25,16,0,0,7,0.4375,0.28
routing_frequency,general,math,0.25,16,1,1,8,0.5,0.3333333333333333
routing_frequency,general,math,0.25,16,2,2,8,0.5,0.3333333333333333
routing_frequency,general,math,0.25,16,3,3,6,0.375,0.23076923076923078
routing_frequency,general,math,0.25,16,4,4,7,0.4375,0.28
routing_frequency,general,math,0.25,16,5,5,8,0.5,0.3333333333333333
routing_frequency,general,math,0.25,16,6,6,6,0.375,0.23076923076923078
routing_frequency,general,math,0.25,16,7,7,6,0.375,0.23076923076923078
routing_frequency,general,math,0.25,16,8,8,4,0.25,0.14285714285714285
routing_frequency,general,math,0.25,16,9,9,5,0.3125,0.18518518518518517
routing_frequency,general,math,0.25,16,10,10,7,0.4375,0.28
routing_frequency,general,math,0.25,16,11,11,6,0.375,0.23076923076923078
routing_frequency,general,math,0.25,16,12,12,7,0.4375,0.28
routing_frequency,general,math,0.25,16,13,13,8,0.5,0.3333333333333333
routing_frequency,general,math,0.25,16,14,14,7,0.4375,0.28
routing_frequency,general,math,0.25,16,15,15,10,0.625,0.45454545454545453
routing_frequency,general,math,0.25,16,average,average,6.875,0.4296875,0.27743737743737745
routing_frequency,general,math,0.5,32,0,0,15,0.46875,0.30612244897959184
routing_frequency,general,math,0.5,32,1,1,19,0.59375,0.4222222222222222
routing_frequency,general,math,0.5,32,2,2,19,0.59375,0.4222222222222222
routing_frequency,general,math,0.5,32,3,3,20,0.625,0.45454545454545453
routing_frequency,general,math,0.5,32,4,4,17,0.53125,0.3617021276595745
routing_frequency,general,math,0.5,32,5,5,18,0.5625,0.391304347826087
routing_frequency,general,math,0.5,32,6,6,17,0.53125,0.3617021276595745
routing_frequency,general,math,0.5,32,7,7,18,0.5625,0.391304347826087
routing_frequency,general,math,0.5,32,8,8,21,0.65625,0.4883720930232558
routing_frequency,general,math,0.5,32,9,9,19,0.59375,0.4222222222222222
routing_frequency,general,math,0.5,32,10,10,17,0.53125,0.3617021276595745
routing_frequency,general,math,0.5,32,11,11,21,0.65625,0.4883720930232558
routing_frequency,general,math,0.5,32,12,12,20,0.625,0.45454545454545453
routing_frequency,general,math,0.5,32,13,13,21,0.65625,0.4883720930232558
routing_frequency,general,math,0.5,32,14,14,19,0.59375,0.4222222222222222
routing_frequency,general,math,0.5,32,15,15,18,0.5625,0.391304347826087
routing_frequency,general,math,0.5,32,average,average,18.6875,0.583984375,0.41426487203038387
routing_frequency,general,coding,0.1,7,0,0,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,coding,0.1,7,1,1,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,coding,0.1,7,2,2,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,coding,0.1,7,3,3,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,coding,0.1,7,4,4,0,0.0,0.0
routing_frequency,general,coding,0.1,7,5,5,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,coding,0.1,7,6,6,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,coding,0.1,7,7,7,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,coding,0.1,7,8,8,0,0.0,0.0
routing_frequency,general,coding,0.1,7,9,9,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,coding,0.1,7,10,10,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,coding,0.1,7,11,11,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,coding,0.1,7,12,12,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,coding,0.1,7,13,13,0,0.0,0.0
routing_frequency,general,coding,0.1,7,14,14,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,coding,0.1,7,15,15,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,coding,0.1,7,average,average,1.625,0.23214285714285712,0.1384761072261072
routing_frequency,general,coding,0.25,16,0,0,5,0.3125,0.18518518518518517
routing_frequency,general,coding,0.25,16,1,1,4,0.25,0.14285714285714285
routing_frequency,general,coding,0.25,16,2,2,5,0.3125,0.18518518518518517
routing_frequency,general,coding,0.25,16,3,3,5,0.3125,0.18518518518518517
routing_frequency,general,coding,0.25,16,4,4,5,0.3125,0.18518518518518517
routing_frequency,general,coding,0.25,16,5,5,7,0.4375,0.28
routing_frequency,general,coding,0.25,16,6,6,5,0.3125,0.18518518518518517
routing_frequency,general,coding,0.25,16,7,7,5,0.3125,0.18518518518518517
routing_frequency,general,coding,0.25,16,8,8,4,0.25,0.14285714285714285
routing_frequency,general,coding,0.25,16,9,9,7,0.4375,0.28
routing_frequency,general,coding,0.25,16,10,10,4,0.25,0.14285714285714285
routing_frequency,general,coding,0.25,16,11,11,4,0.25,0.14285714285714285
routing_frequency,general,coding,0.25,16,12,12,7,0.4375,0.28
routing_frequency,general,coding,0.25,16,13,13,5,0.3125,0.18518518518518517
routing_frequency,general,coding,0.25,16,14,14,3,0.1875,0.10344827586206896
routing_frequency,general,coding,0.25,16,15,15,4,0.25,0.14285714285714285
routing_frequency,general,coding,0.25,16,average,average,4.9375,0.30859375,0.18462689290275497
routing_frequency,general,coding,0.5,32,0,0,11,0.34375,0.20754716981132076
routing_frequency,general,coding,0.5,32,1,1,16,0.5,0.3333333333333333
routing_frequency,general,coding,0.5,32,2,2,18,0.5625,0.391304347826087
routing_frequency,general,coding,0.5,32,3,3,18,0.5625,0.391304347826087
routing_frequency,general,coding,0.5,32,4,4,16,0.5,0.3333333333333333
routing_frequency,general,coding,0.5,32,5,5,17,0.53125,0.3617021276595745
routing_frequency,general,coding,0.5,32,6,6,20,0.625,0.45454545454545453
routing_frequency,general,coding,0.5,32,7,7,18,0.5625,0.391304347826087
routing_frequency,general,coding,0.5,32,8,8,18,0.5625,0.391304347826087
routing_frequency,general,coding,0.5,32,9,9,17,0.53125,0.3617021276595745
routing_frequency,general,coding,0.5,32,10,10,13,0.40625,0.2549019607843137
routing_frequency,general,coding,0.5,32,11,11,13,0.40625,0.2549019607843137
routing_frequency,general,coding,0.5,32,12,12,16,0.5,0.3333333333333333
routing_frequency,general,coding,0.5,32,13,13,18,0.5625,0.391304347826087
routing_frequency,general,coding,0.5,32,14,14,14,0.4375,0.28
routing_frequency,general,coding,0.5,32,15,15,14,0.4375,0.28
routing_frequency,general,coding,0.5,32,average,average,16.0625,0.501953125,0.33823890877343665
routing_frequency,general,reasoning,0.1,7,0,0,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,reasoning,0.1,7,1,1,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,reasoning,0.1,7,2,2,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,reasoning,0.1,7,3,3,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,reasoning,0.1,7,4,4,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,reasoning,0.1,7,5,5,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,reasoning,0.1,7,6,6,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,reasoning,0.1,7,7,7,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,reasoning,0.1,7,8,8,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,reasoning,0.1,7,9,9,2,0.2857142857142857,0.16666666666666666
routing_frequency,general,reasoning,0.1,7,10,10,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,reasoning,0.1,7,11,11,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,reasoning,0.1,7,12,12,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,reasoning,0.1,7,13,13,3,0.42857142857142855,0.2727272727272727
routing_frequency,general,reasoning,0.1,7,14,14,1,0.14285714285714285,0.07692307692307693
routing_frequency,general,reasoning,0.1,7,15,15,4,0.5714285714285714,0.4
routing_frequency,general,reasoning,0.1,7,average,average,2.125,0.30357142857142855,0.1863490675990676
routing_frequency,general,reasoning,0.25,16,0,0,4,0.25,0.14285714285714285
routing_frequency,general,reasoning,0.25,16,1,1,6,0.375,0.23076923076923078
routing_frequency,general,reasoning,0.25,16,2,2,8,0.5,0.3333333333333333
routing_frequency,general,reasoning,0.25,16,3,3,4,0.25,0.14285714285714285
routing_frequency,general,reasoning,0.25,16,4,4,8,0.5,0.3333333333333333
routing_frequency,general,reasoning,0.25,16,5,5,7,0.4375,0.28
routing_frequency,general,reasoning,0.25,16,6,6,6,0.375,0.23076923076923078
routing_frequency,general,reasoning,0.25,16,7,7,8,0.5,0.3333333333333333
routing_frequency,general,reasoning,0.25,16,8,8,5,0.3125,0.18518518518518517
routing_frequency,general,reasoning,0.25,16,9,9,5,0.3125,0.18518518518518517
routing_frequency,general,reasoning,0.25,16,10,10,5,0.3125,0.18518518518518517
routing_frequency,general,reasoning,0.25,16,11,11,5,0.3125,0.18518518518518517
routing_frequency,general,reasoning,0.25,16,12,12,7,0.4375,0.28
routing_frequency,general,reasoning,0.25,16,13,13,8,0.5,0.3333333333333333
routing_frequency,general,reasoning,0.25,16,14,14,5,0.3125,0.18518518518518517
routing_frequency,general,reasoning,0.25,16,15,15,8,0.5,0.3333333333333333
routing_frequency,general,reasoning,0.25,16,average,average,6.1875,0.38671875,0.24374033374033371
routing_frequency,general,reasoning,0.5,32,0,0,16,0.5,0.3333333333333333
routing_frequency,general,reasoning,0.5,32,1,1,20,0.625,0.45454545454545453
routing_frequency,general,reasoning,0.5,32,2,2,21,0.65625,0.4883720930232558
routing_frequency,general,reasoning,0.5,32,3,3,22,0.6875,0.5238095238095238
routing_frequency,general,reasoning,0.5,32,4,4,18,0.5625,0.391304347826087
routing_frequency,general,reasoning,0.5,32,5,5,18,0.5625,0.391304347826087
routing_frequency,general,reasoning,0.5,32,6,6,20,0.625,0.45454545454545453
routing_frequency,general,reasoning,0.5,32,7,7,19,0.59375,0.4222222222222222
routing_frequency,general,reasoning,0.5,32,8,8,20,0.625,0.45454545454545453
routing_frequency,general,reasoning,0.5,32,9,9,20,0.625,0.45454545454545453
routing_frequency,general,reasoning,0.5,32,10,10,18,0.5625,0.391304347826087
routing_frequency,general,reasoning,0.5,32,11,11,19,0.59375,0.4222222222222222
routing_frequency,general,reasoning,0.5,32,12,12,20,0.625,0.45454545454545453
routing_frequency,general,reasoning,0.5,32,13,13,20,0.625,0.45454545454545453
routing_frequency,general,reasoning,0.5,32,14,14,21,0.65625,0.4883720930232558
routing_frequency,general,reasoning,0.5,32,15,15,20,0.625,0.45454545454545453
routing_frequency,general,reasoning,0.5,32,average,average,19.5,0.609375,0.439628919558141
routing_frequency,math,coding,0.1,7,0,0,3,0.42857142857142855,0.2727272727272727
routing_frequency,math,coding,0.1,7,1,1,4,0.5714285714285714,0.4
routing_frequency,math,coding,0.1,7,2,2,3,0.42857142857142855,0.2727272727272727
routing_frequency,math,coding,0.1,7,3,3,4,0.5714285714285714,0.4
routing_frequency,math,coding,0.1,7,4,4,2,0.2857142857142857,0.16666666666666666
routing_frequency,math,coding,0.1,7,5,5,2,0.2857142857142857,0.16666666666666666
routing_frequency,math,coding,0.1,7,6,6,4,0.5714285714285714,0.4
routing_frequency,math,coding,0.1,7,7,7,3,0.42857142857142855,0.2727272727272727
routing_frequency,math,coding,0.1,7,8,8,5,0.7142857142857143,0.5555555555555556
routing_frequency,math,coding,0.1,7,9,9,4,0.5714285714285714,0.4
routing_frequency,math,coding,0.1,7,10,10,5,0.7142857142857143,0.5555555555555556
routing_frequency,math,coding,0.1,7,11,11,5,0.7142857142857143,0.5555555555555556
routing_frequency,math,coding,0.1,7,12,12,3,0.42857142857142855,0.2727272727272727
routing_frequency,math,coding,0.1,7,13,13,1,0.14285714285714285,0.07692307692307693
routing_frequency,math,coding,0.1,7,14,14,3,0.42857142857142855,0.2727272727272727
routing_frequency,math,coding,0.1,7,15,15,3,0.42857142857142855,0.2727272727272727
routing_frequency,math,coding,0.1,7,average,average,3.375,0.4821428571428571,0.33208041958041956
routing_frequency,math,coding,0.25,16,0,0,10,0.625,0.45454545454545453
routing_frequency,math,coding,0.25,16,1,1,8,0.5,0.3333333333333333
routing_frequency,math,coding,0.25,16,2,2,9,0.5625,0.391304347826087
routing_frequency,math,coding,0.25,16,3,3,7,0.4375,0.28
routing_frequency,math,coding,0.25,16,4,4,8,0.5,0.3333333333333333
routing_frequency,math,coding,0.25,16,5,5,9,0.5625,0.391304347826087
routing_frequency,math,coding,0.25,16,6,6,12,0.75,0.6
routing_frequency,math,coding,0.25,16,7,7,10,0.625,0.45454545454545453
routing_frequency,math,coding,0.25,16,8,8,10,0.625,0.45454545454545453
routing_frequency,math,coding,0.25,16,9,9,8,0.5,0.3333333333333333
routing_frequency,math,coding,0.25,16,10,10,12,0.75,0.6
routing_frequency,math,coding,0.25,16,11,11,8,0.5,0.3333333333333333
routing_frequency,math,coding,0.25,16,12,12,7,0.4375,0.28
routing_frequency,math,coding,0.25,16,13,13,9,0.5625,0.391304347826087
routing_frequency,math,coding,0.25,16,14,14,7,0.4375,0.28
routing_frequency,math,coding,0.25,16,15,15,8,0.5,0.3333333333333333
routing_frequency,math,coding,0.25,16,average,average,8.875,0.5546875,0.3902635046113307
routing_frequency,math,coding,0.5,32,0,0,20,0.625,0.45454545454545453
routing_frequency,math,coding,0.5,32,1,1,20,0.625,0.45454545454545453
routing_frequency,math,coding,0.5,32,2,2,21,0.65625,0.4883720930232558
routing_frequency,math,coding,0.5,32,3,3,22,0.6875,0.5238095238095238
routing_frequency,math,coding,0.5,32,4,4,23,0.71875,0.5609756097560976
routing_frequency,math,coding,0.5,32,5,5,23,0.71875,0.5609756097560976
routing_frequency,math,coding,0.5,32,6,6,23,0.71875,0.5609756097560976
routing_frequency,math,coding,0.5,32,7,7,24,0.75,0.6
routing_frequency,math,coding,0.5,32,8,8,23,0.71875,0.5609756097560976
routing_frequency,math,coding,0.5,32,9,9,19,0.59375,0.4222222222222222
routing_frequency,math,coding,0.5,32,10,10,18,0.5625,0.391304347826087
routing_frequency,math,coding,0.5,32,11,11,18,0.5625,0.391304347826087
routing_frequency,math,coding,0.5,32,12,12,18,0.5625,0.391304347826087
routing_frequency,math,coding,0.5,32,13,13,15,0.46875,0.30612244897959184
routing_frequency,math,coding,0.5,32,14,14,17,0.53125,0.3617021276595745
routing_frequency,math,coding,0.5,32,15,15,17,0.53125,0.3617021276595745
routing_frequency,math,coding,0.5,32,average,average,20.0625,0.626953125,0.46192730843420643
routing_frequency,math,reasoning,0.1,7,0,0,4,0.5714285714285714,0.4
routing_frequency,math,reasoning,0.1,7,1,1,4,0.5714285714285714,0.4
routing_frequency,math,reasoning,0.1,7,2,2,3,0.42857142857142855,0.2727272727272727
routing_frequency,math,reasoning,0.1,7,3,3,4,0.5714285714285714,0.4
routing_frequency,math,reasoning,0.1,7,4,4,3,0.42857142857142855,0.2727272727272727
routing_frequency,math,reasoning,0.1,7,5,5,4,0.5714285714285714,0.4
